"Downloaded on",02/17/2020,"12:01:54 EST"
"Search URL",https://www.congress.gov/search?s=2&searchResultViewType=expanded&KWICView=false&q=%7B%22source%22%3A%5B%22legislation%22%5D%2C%22chamber%22%3A%22Senate%22%2C%22congress%22%3A%5B%2296%22%2C%2295%22%2C%2294%22%5D%2C%22bill-status%22%3A%5B%22law%22%5D%7D

"Legislation Number",URL,Congress,"Amends Bill",Title,Sponsor,"Date of Introduction","Date Offered","Date Submitted","Date Proposed","Number of Cosponsors",Committees,"Latest Action Date","Latest Action"
"S. 2009",https://www.congress.gov/bill/96th-congress/senate-bill/2009,"96th Congress (1979-1980)",,"Central Idaho Wilderness Act of 1979","Sen. Church, Frank [D-ID]",11/14/1979,,,,0,"House - Interior and Insular Affairs, Agriculture | Senate - Energy and Natural Resources",07/23/1980,"Public Law 96-312."
"S. 1998",https://www.congress.gov/bill/96th-congress/senate-bill/1998,"96th Congress (1979-1980)",,"A bill to provide for the United States to hold in trust for the Tule River Indian Tribe certain public domain lands formerly removed from the Tule River Indian Reservation.","Sen. Cranston, Alan [D-CA]",11/09/1979,,,,0,"House - Interior and Insular Affairs | Senate - Indian Affairs",09/04/1980,"Public Law 96-338."
"S. 1996",https://www.congress.gov/bill/96th-congress/senate-bill/1996,"96th Congress (1979-1980)",,"An act to authorize a pilot program to encourage the efficient utilization of wood residues, and for other purposes.","Sen. Melcher, John [D-MT]",11/09/1979,,,,1,"House - Agriculture | Senate - Agriculture, Nutrition, and Forestry",12/19/1980,"Public Law 96-554."
"S. 1985",https://www.congress.gov/bill/96th-congress/senate-bill/1985,"96th Congress (1979-1980)",,"An act to authorize the Secretary of Agriculture to convey certain lands in the State of Arizona, to authorize the Secretary of the Interior to convey certain interests in lands in the State of Arizona, to amend the Act as of March 14, 1978 (92 Stat. 154), and for other purposes.","Sen. DeConcini, Dennis [D-AZ]",11/07/1979,,,,0,"House - Interior and Insular Affairs | Senate - Energy and Natural Resources",12/23/1980,"Public Law 96-581."
"S. 1972",https://www.congress.gov/bill/96th-congress/senate-bill/1972,"96th Congress (1979-1980)",,"An act to authorize the secretary of the Interior to reimburse certain purchases of subleases from, and creditors of, the Sangre de Cristo Development Company, Incorporated, and for other purposes.","Sen. Schmitt, Harrison H. [R-NM]",11/02/1979,,,,1,"House - Interior and Insular Affairs | Senate - Energy and Natural Resources",12/18/1980,"Public Law 96-549."
"S. 1946",https://www.congress.gov/bill/96th-congress/senate-bill/1946,"96th Congress (1979-1980)",,"Staggers Rail Act of 1980","Sen. Cannon, Howard W. [D-NV]",10/29/1979,,,,2,"House - Commerce | Senate - Commerce, Science, and Transportation",10/14/1980,"Public Law 96-448."
"S. 1918",https://www.congress.gov/bill/96th-congress/senate-bill/1918,"96th Congress (1979-1980)",,"An act to amend title 10, United States Code, to revise and standardize the provisions of law relating to appointment, promotion, separation, and mandatory retirement of regular commissioned officers of the Army, Navy, Air Force, and Marine Corps, to establish the permanent grade of commodore admiral in the Navy, to equalize the treatment of female commissioned officers with that of male commissioned officers, and for other purposes.","Sen. Nunn, Sam [D-GA]",10/22/1979,,,,0,"House - Armed Services | Senate - Armed Services",12/12/1980,"Public Law 96-513."
"S. 1916",https://www.congress.gov/bill/96th-congress/senate-bill/1916,"96th Congress (1979-1980)",,"A bill to authorize operations by the Overseas Private Investment Corporation (OPIC) in the People's Republic of China.","Sen. Javits, Jacob K. [R-NY]",10/22/1979,,,,1,"Senate - Foreign Relations",08/08/1980,"Public Law 96-327."
"S. 1905",https://www.congress.gov/bill/96th-congress/senate-bill/1905,"96th Congress (1979-1980)",,"An act to provide for the orderly restructuring of the Milwaukee Railroad, and for the protection of the employees of such railroad.","Sen. Cannon, Howard W. [D-NV]",10/17/1979,,,,3,"Senate - Commerce, Science, and Transportation",11/04/1979,"Public Law 96-101."
"S. 1895",https://www.congress.gov/bill/96th-congress/senate-bill/1895,"96th Congress (1979-1980)",,"An act to change the name of the Los Esteros Dam (New Mexico) to the Santa Rosa Dam and Lake, and to designate Clark Hill Dam and Lake on the Savannah River, Georgia and South Carolina as ""Clarks Hill Dam and Lake"".","Sen. Domenici, Pete V. [R-NM]",10/16/1979,,,,1,"House - Interior and Insular Affairs, Public Works and Transportation | Senate - Environment and Public Works",10/06/1980,"Public Law 96-379."
"S. 1874",https://www.congress.gov/bill/96th-congress/senate-bill/1874,"96th Congress (1979-1980)",,"A bill to amend the Act incorporating the American Legion so as to redefine eligibility for membership therein.","Sen. Bayh, Birch [D-IN]",10/11/1979,,,,25,"Senate - Judiciary",12/21/1979,"Public Law 96-155."
"S. 1873",https://www.congress.gov/bill/96th-congress/senate-bill/1873,"96th Congress (1979-1980)",,"An act to revise the composition of the judicial councils of the Federal judicial circuits, to establish a procedure for the processing of complaints against Federal judges, and for other purposes.","Sen. DeConcini, Dennis [D-AZ]",10/10/1979,,,,9,"House - Judiciary | Senate - Judiciary",10/15/1980,"Public Law 96-458."
"S. 1871",https://www.congress.gov/bill/96th-congress/senate-bill/1871,"96th Congress (1979-1980)",,"An act to amend the Energy Policy and Conservation Act to extend certain authorities relating to the international energy program, and for other purposes.","Sen. Metzenbaum, Howard M. [D-OH]",10/10/1979,,,,2,"Senate - Energy and Natural Resources",11/30/1979,"Public Law 96-133."
"S. 1863",https://www.congress.gov/bill/96th-congress/senate-bill/1863,"96th Congress (1979-1980)",,"A bill to authorize the Secretary of Commerce to charter the NS SAVANNAH to Patriots Point Development Authority, an agency of the State of South Carolina.","Sen. Hollings, Ernest F. [D-SC]",10/05/1979,,,,1,"House - Merchant Marine and Fisheries | Senate - Commerce, Science, and Transportation",08/28/1980,"Public Law 96-331."
"S. 1850",https://www.congress.gov/bill/96th-congress/senate-bill/1850,"96th Congress (1979-1980)",,"A bill to authorize the conveyance of lands in the city of Hot Springs, Arkansas.","Sen. Bumpers, Dale [D-AR]",10/01/1979,,,,0,"House - Interior and Insular Affairs | Senate - Energy and Natural Resources",03/10/1980,"Public Law 96-203."
"S. 1847",https://www.congress.gov/bill/96th-congress/senate-bill/1847,"96th Congress (1979-1980)",,"A bill for the relief of Ana Marlene Orantes.","Sen. Proxmire, William [D-WI]",10/01/1979,,,,0,"House - Judiciary | Senate - Judiciary",12/22/1980,"Private Law 96-122."
"S. 1835",https://www.congress.gov/bill/96th-congress/senate-bill/1835,"96th Congress (1979-1980)",,"A bill to extend the Joint Funding Simplification Act of 1974.","Sen. Sasser, Jim [D-TN]",09/28/1979,,,,4,"House - Government Operations | Senate - Governmental Affairs",12/16/1980,"Public Law 96-534."
"S. 1828",https://www.congress.gov/bill/96th-congress/senate-bill/1828,"96th Congress (1979-1980)",,"An Act to exempt the existing facilities of the Milner Dam from section 14 of the Federal Power Act, and for other purposes.","Sen. Church, Frank [D-ID]",09/27/1979,,,,0,"House - Commerce | Senate - Energy and Natural Resources",12/05/1980,"Private Law 96-70."
"S. 1824",https://www.congress.gov/bill/96th-congress/senate-bill/1824,"96th Congress (1979-1980)",,"A bill to designate the ""John D. Larkins, Jr., Federal Building"".","Sen. Helms, Jesse [R-NC]",09/26/1979,,,,1,"Senate - Environment and Public Works",12/22/1980,"Public Law 96-562."
"S. 1803",https://www.congress.gov/bill/96th-congress/senate-bill/1803,"96th Congress (1979-1980)",,"A bill to modify the boundary of the Cibola National Forest in the State of New Mexico, and for other purposes.","Sen. Jackson, Henry M. [D-WA]",09/24/1979,,,,0,"House - Interior and Insular Affairs | Senate - Energy and Natural Resources",12/28/1980,"Public Law 96-602."
"S. 1798",https://www.congress.gov/bill/96th-congress/senate-bill/1798,"96th Congress (1979-1980)",,"Household Goods Transportation Act of 1980","Sen. Cannon, Howard W. [D-NV]",09/21/1979,,,,4,"House - Public Works and Transportation | Senate - Commerce, Science, and Transportation",10/15/1980,"Public Law 96-454."
"S. 1796",https://www.congress.gov/bill/96th-congress/senate-bill/1796,"96th Congress (1979-1980)",,"A bill to authorize the Assiniboine Tribe and the Blackfeet Tribe to file in the Court of Claims any claims against the United States for damages for delay in payment for lands claimed to be taken in violation of the United States Constitution, and for other purposes","Sen. Melcher, John [D-MT]",09/21/1979,,,,1,"House - Interior and Insular Affairs | Senate - Indian Affairs, Judiciary",10/10/1980,"Public Law 96-434."
"S. 1795",https://www.congress.gov/bill/96th-congress/senate-bill/1795,"96th Congress (1979-1980)",,"An act to authorize the Blackfeet and Gros Ventre Tribes to file in the Court of Claims any claims against the United States for damages for delay in payment for lands claimed to be taken in violation of the United States Constitution, and for other purposes.","Sen. Melcher, John [D-MT]",09/21/1979,,,,1,"House - Interior and Insular Affairs | Senate - Indian Affairs, Judiciary",10/09/1980,"Public Law 96-405."
"S. 1792",https://www.congress.gov/bill/96th-congress/senate-bill/1792,"96th Congress (1979-1980)",,"A bill to authorize the President of the United States to present on behalf of the Congress a specially struck gold medal to Simon Wiesenthal.","Sen. McGovern, George [D-SD]",09/21/1979,,,,21,"House - Banking, Finance, and Urban Affrs | Senate - Banking, Housing, and Urban Affairs",03/17/1980,"Public Law 96-211."
"S. 1790",https://www.congress.gov/bill/96th-congress/senate-bill/1790,"96th Congress (1979-1980)",,"An act to limit governmental search and seizure of documentary materials possessed by persons, to provide a remedy for persons aggrieved by violations of the provisions of this Act, and for other purposes.","Sen. Bayh, Birch [D-IN]",09/21/1979,,,,2,"Senate - Judiciary",10/13/1980,"Public Law 96-440."
"S. 1788",https://www.congress.gov/bill/96th-congress/senate-bill/1788,"96th Congress (1979-1980)",,"An original bill to amend the National Consumer Cooperative Bank Act to provide for a small business representative on the Banks' Board.","Sen. Lugar, Richard G. [R-IN]",09/21/1979,,,,1,"Senate - Banking, Housing, and Urban Affairs",12/16/1979,"Public Law 96-149."
"S. 1786",https://www.congress.gov/bill/96th-congress/senate-bill/1786,"96th Congress (1979-1980)",,"A bill to amend the Act of October 15, 1966 (80 Stat. 953; 20 U.S.C. 65a), relating to the National Museum of the Smithsonian Institution, so as to authorize additional appropriations to the Smithsonian Institution for carrying out the purposes of said Act.","Sen. Jackson, Henry M. [D-WA]",09/21/1979,,,,2,"House - House Administration | Senate - Rules and Administration",06/13/1980,"Public Law 96-268."
"S. 1784",https://www.congress.gov/bill/96th-congress/senate-bill/1784,"96th Congress (1979-1980)",,"An act to provide certain authority for the purchase and sale of electric energy by Federal departments in Alaska, and for other purposes.","Sen. Stevens, Ted [R-AK]",09/20/1979,,,,4,"House - Commerce, Interior and Insular Affairs | Senate - Energy and Natural Resources",12/22/1980,"Public Law 96-571."
"S. 1772",https://www.congress.gov/bill/96th-congress/senate-bill/1772,"96th Congress (1979-1980)",,"A bill for the relief of Min-Zen Lin.","Sen. Heflin, Howell [D-AL]",09/19/1979,,,,0,"House - Judiciary | Senate - Judiciary",12/19/1980,"Private Law 96-99."
"S. 1730",https://www.congress.gov/bill/96th-congress/senate-bill/1730,"96th Congress (1979-1980)",,"A bill to declare that title to certain lands in the State of New Mexico are held in trust by the United States for the Ramah Band of the Navajo Tribe.","Sen. Domenici, Pete V. [R-NM]",09/10/1979,,,,0,"House - Interior and Insular Affairs | Senate - Indian Affairs",08/29/1980,"Public Law 96-333."
"S. 1728",https://www.congress.gov/bill/96th-congress/senate-bill/1728,"96th Congress (1979-1980)",,"A bill to designate the U.S. Federal Courthouse Building located at 655 East Durango, San Antonio, Texas as the ""John H. Wood, Jr., Federal Courthouse"".","Sen. Bentsen, Lloyd M. [D-TX]",09/10/1979,,,,0,"Senate - Environment and Public Works",11/16/1979,"Public Law 96-120."
"S. 1686",https://www.congress.gov/bill/96th-congress/senate-bill/1686,"96th Congress (1979-1980)",,"A bill to designate the building known as the Federal Building in Wilmington, Delaware, as the ""J. Caleb Boggs Building"".","Sen. Roth Jr., William V. [R-DE]",08/03/1979,,,,3,"House - Public Works and Transportation | Senate - Environment and Public Works",12/05/1979,"Public Law 96-134."
"S. 1682",https://www.congress.gov/bill/96th-congress/senate-bill/1682,"96th Congress (1979-1980)",,"A bill to amend the Act of August 9, 1955 (69 Stat. 539) (25 U. S. C. 415), as amended, to authorize a ninety-nine year lease for the Moses Allotment No. 10, Chelan County, Washington.","Sen. Jackson, Henry M. [D-WA]",08/03/1979,,,,0,"House - Interior and Insular Affairs | Senate - Indian Affairs",03/27/1980,"Public Law 96-216."
"S. 1658",https://www.congress.gov/bill/96th-congress/senate-bill/1658,"96th Congress (1979-1980)",,"Asbestos School Hazard Detection and Control Act of 1980","Sen. Javits, Jacob K. [R-NY]",08/02/1979,,,,7,"Senate - Labor and Human Resources",06/14/1980,"Public Law 96-270."
"S. 1655",https://www.congress.gov/bill/96th-congress/senate-bill/1655,"96th Congress (1979-1980)",,"A bill to designate the building known as the Department of Labor Building in Washington, DC as the ""Frances Perkins Department of Labor Building"".","Sen. Levin, Carl [D-MI]",08/02/1979,,,,8,"House - Public Works and Transportation | Senate - Environment and Public Works",12/12/1979,"Public Law 96-141."
"S. 1654",https://www.congress.gov/bill/96th-congress/senate-bill/1654,"96th Congress (1979-1980)",,"Customs Courts Act of 1979","Sen. DeConcini, Dennis [D-AZ]",08/02/1979,,,,0,"House - Judiciary | Senate - Judiciary",10/10/1980,"Public Law 96-417."
"S. 1650",https://www.congress.gov/bill/96th-congress/senate-bill/1650,"96th Congress (1979-1980)",,"National Aquaculture Act of 1980","Sen. Inouye, Daniel K. [D-HI]",08/02/1979,,,,13,"Senate - Agriculture, Nutrition, and Forestry, Commerce, Science, and Transportation",09/26/1980,"Public Law 96-362."
"S. 1647",https://www.congress.gov/bill/96th-congress/senate-bill/1647,"96th Congress (1979-1980)",,"Commission on Wartime Relocation and Internment of Civilians Act","Sen. Inouye, Daniel K. [D-HI]",08/02/1979,,,,21,"House - Judiciary | Senate - Governmental Affairs",07/31/1980,"Public Law 96-317."
"S. 1646",https://www.congress.gov/bill/96th-congress/senate-bill/1646,"96th Congress (1979-1980)",,"A bill to amend the International Banking Act of 1978 (Public Law 95-369) to extend the time for foreign banks to obtain required deposit insurance with respect to existing branches in the United States.","Sen. Proxmire, William [D-WI]",08/02/1979,,,,0,"Senate - Banking, Housing, and Urban Affairs",09/14/1979,"Public Law 96-64."
"S. 1640",https://www.congress.gov/bill/96th-congress/senate-bill/1640,"96th Congress (1979-1980)",,"A bill to extend certain authorities of the Secretary of the Interior with respect to water resources research and development and saline water conversion research and development programs, and for other purposes.","Sen. Gravel, Mike [D-AK]",08/02/1979,,,,0,"Senate - Environment and Public Works",10/15/1980,"Public Law 96-457."
"S. 1626",https://www.congress.gov/bill/96th-congress/senate-bill/1626,"96th Congress (1979-1980)",,"A bill for the relief of H. F. Mulholland and the estate of John Oakason.","Sen. Hatch, Orrin G. [R-UT]",08/01/1979,,,,0,"House - Interior and Insular Affairs | Senate - Energy and Natural Resources",08/29/1980,"Private Law 96-59."
"S. 1625",https://www.congress.gov/bill/96th-congress/senate-bill/1625,"96th Congress (1979-1980)",,"A bill to amend the Act of December 20, 1944, as amended.","Sen. McGovern, George [D-SD]",08/01/1979,,,,0,"House - Agriculture | Senate - Agriculture, Nutrition, and Forestry",09/24/1980,"Public Law 96-356."
"S. 1624",https://www.congress.gov/bill/96th-congress/senate-bill/1624,"96th Congress (1979-1980)",,"A bill for the relief of Francisco Pang.","Sen. Gravel, Mike [D-AK]",08/01/1979,,,,0,"House - Judiciary | Senate - Judiciary",12/22/1980,"Private Law 96-121."
"S. 1615",https://www.congress.gov/bill/96th-congress/senate-bill/1615,"96th Congress (1979-1980)",,"A bill for the relief of James R. Thornwell.","Sen. Hollings, Ernest F. [D-SC]",08/01/1979,,,,4,"House - Judiciary | Senate - Judiciary",12/18/1980,"Private Law 96-77."
"S. 1578",https://www.congress.gov/bill/96th-congress/senate-bill/1578,"96th Congress (1979-1980)",,"A bill for the relief of Doctor Halla Brown.","Sen. Mathias, Charles McC., Jr. [R-MD]",07/26/1979,,,,1,"House - Judiciary | Senate - Judiciary",12/05/1980,"Private Law 96-69."
"S. 1535",https://www.congress.gov/bill/96th-congress/senate-bill/1535,"96th Congress (1979-1980)",,"An act to designate the Federal Building in Rochester, New York, the ""Kenneth B. Keating Federal Building"".","Sen. Javits, Jacob K. [R-NY]",07/18/1979,,,,1,"House - Public Works and Transportation | Senate - Environment and Public Works",12/12/1979,"Public Law 96-140."
"S. 1515",https://www.congress.gov/bill/96th-congress/senate-bill/1515,"96th Congress (1979-1980)",,"A bill to authorize the striking of bicentennial medals.","Sen. Proxmire, William [D-WI]",07/13/1979,,,,0,"House - Banking, Finance, and Urban Affrs | Senate - Banking, Housing, and Urban Affairs",04/03/1980,"Public Law 96-228."
"S. 1491",https://www.congress.gov/bill/96th-congress/senate-bill/1491,"96th Congress (1979-1980)",,"A bill to designate the building known as the Federal Building, at 211 Main Street, in Scott City, Kansas, as the ""Henry D. Parkinson Federal Building"".","Sen. Dole, Robert J. [R-KS]",07/12/1979,,,,1,"House - Public Works and Transportation | Senate - Environment and Public Works",12/12/1979,"Public Law 96-139."
"S. 1482",https://www.congress.gov/bill/96th-congress/senate-bill/1482,"96th Congress (1979-1980)",,"Classified Information Criminal Trial Procedures Act","Sen. Biden, Joseph R., Jr. [D-DE]",07/11/1979,,,,3,"House - Intelligence (Permanent), Judiciary | Senate - Judiciary",10/15/1980,"Public Law 96-456."
"S. 1466",https://www.congress.gov/bill/96th-congress/senate-bill/1466,"96th Congress (1979-1980)",,"A bill to provide for the distribution of certain funds appropriated to pay judgments in favor of the Delaware Tribe of Indians and the Absentee Delaware Tribe of Western Oklahoma in Indian Claims Commission dockets 27-A and 241, 289, and 27-B and 338, and for other purposes.","Sen. Kassebaum, Nancy Landon [R-KS]",07/09/1979,,,,1,"House - Interior and Insular Affairs | Senate - Indian Affairs",08/01/1980,"Public Law 96-318."
"S. 1465",https://www.congress.gov/bill/96th-congress/senate-bill/1465,"96th Congress (1979-1980)",,"Farm Credit Act Amendments of 1980","Sen. Talmadge, Herman E. [D-GA]",07/09/1979,,,,32,"House - Agriculture | Senate - Agriculture, Nutrition, and Forestry",12/24/1980,"Public Law 96-592."
"S. 1454",https://www.congress.gov/bill/96th-congress/senate-bill/1454,"96th Congress (1979-1980)",,"An act to authorize the voluntary interservice transfer of officers between the commissioned corps of the National Oceanic and Atmospheric Administration and the Armed Forces, to authorize advance payments of pay and allowances to officers of such corps under the the same conditions that apply to advance payments to members of the Armed Forces, and to provide officers of such corps the same unemployment compensation benefits that apply to members of the Armed Forces.","Sen. Cannon, Howard W. [D-NV]",07/09/1979,,,,2,"House - Armed Services, Merchant Marine and Fisheries, Ways and Means | Senate - Commerce, Science, and Transportation",03/25/1980,"Public Law 96-215."
