Congress Number,Legislation Number,Name Bill,Number of Cosponsors,Sponsor,Cosponsor
106,S. 2069,False,1,"Sen. Thomas, Craig [R-WY]",True,
105,S. 2069,False,1,"Sen. Conrad, Kent [D-ND]",True,
99,S. 2069,False,2,"Sen. Kennedy, Edward M. [D-MA]",True,
99,S. 2069,False,2,"Sen. Zorinsky, Edward [D-NE]",True,
109,S. 2064,True,1,"Sen. Bayh, Evan [D-IN]",True,
99,S. 2062,True,1,"Sen. Bradley, Bill [D-NJ]",True,
103,S. 2060,False,10,"Sen. Pressler, Larry [R-SD]",True,
103,S. 2060,False,10,"Sen. Nunn, Sam [D-GA]",True,
103,S. 2060,False,10,"Sen. Levin, Carl [D-MI]",True,
103,S. 2060,False,10,"Sen. Harkin, Tom [D-IA]",True,
103,S. 2060,False,10,"Sen. Kerry, John F. [D-MA]",True,
103,S. 2060,False,10,"Sen. Lieberman, Joseph I. [D-CT]",True,
103,S. 2060,False,10,"Sen. Wellstone, Paul D. [D-MN]",True,
103,S. 2060,False,10,"Sen. Heflin, Howell [D-AL]",True,
103,S. 2060,False,10,"Sen. Moseley-Braun, Carol [D-IL]",True,
103,S. 2060,False,10,"Sen. Chafee, John H. [R-RI]",True,
101,S. 2059,False,3,"Sen. Dodd, Christopher J. [D-CT]",True,
101,S. 2059,False,3,"Sen. Garn, E. J. (Jake) [R-UT]",True,
101,S. 2059,False,3,"Sen. Hatch, Orrin G. [R-UT]",True,
97,S. 2059,False,6,"Sen. Levin, Carl [D-MI]",True,
97,S. 2059,False,6,"Sen. Rudman, Warren [R-NH]",True,
97,S. 2059,False,6,"Sen. Stevens, Ted [R-AK]",True,
97,S. 2059,False,6,"Sen. Eagleton, Thomas F. [D-MO]",True,
97,S. 2059,False,6,"Sen. Schmitt, Harrison H. [R-NM]",True,
97,S. 2059,False,6,"Sen. Sasser, Jim [D-TN]",True,
108,S. 2057,False,15,"Sen. Dayton, Mark [D-MN]",True,
108,S. 2057,False,15,"Sen. Daschle, Thomas A. [D-SD]",True,
108,S. 2057,False,15,"Sen. Murray, Patty [D-WA]",True,
108,S. 2057,False,15,"Sen. Dorgan, Byron L. [D-ND]",True,
108,S. 2057,False,15,"Sen. Nelson, Bill [D-FL]",True,
108,S. 2057,False,15,"Sen. Corzine, Jon S. [D-NJ]",True,
108,S. 2057,False,15,"Sen. Rockefeller, John D., IV [D-WV]",True,
108,S. 2057,False,15,"Sen. Kennedy, Edward M. [D-MA]",True,
108,S. 2057,False,15,"Sen. Landrieu, Mary L. [D-LA]",True,
108,S. 2057,False,15,"Sen. Levin, Carl [D-MI]",True,
108,S. 2057,False,15,"Sen. Johnson, Tim [D-SD]",True,
108,S. 2057,False,15,"Sen. Conrad, Kent [D-ND]",True,
108,S. 2057,False,15,"Sen. Pryor, Mark L. [D-AR]",True,
108,S. 2057,False,15,"Sen. Cantwell, Maria [D-WA]",True,
108,S. 2057,False,15,"Sen. Enzi, Michael B. [R-WY]",True,
100,S. 2057,False,1,"Sen. Lautenberg, Frank R. [D-NJ]",True,
101,S. 2056,False,36,"Sen. Hatch, Orrin G. [R-UT]",True,
101,S. 2056,False,36,"Sen. Pell, Claiborne [D-RI]",True,
101,S. 2056,False,36,"Sen. Durenberger, Dave [R-MN]",True,
101,S. 2056,False,36,"Sen. Kennedy, Edward M. [D-MA]",True,
101,S. 2056,False,36,"Sen. Cochran, Thad [R-MS]",True,
101,S. 2056,False,36,"Sen. Simon, Paul [D-IL]",True,
101,S. 2056,False,36,"Sen. Kassebaum, Nancy Landon [R-KS]",True,
101,S. 2056,False,36,"Sen. Burdick, Quentin N. [D-ND]",True,
101,S. 2056,False,36,"Sen. Kerrey, J. Robert [D-NE]",True,
101,S. 2056,False,36,"Sen. Adams, Brock [D-WA]",True,
101,S. 2056,False,36,"Sen. Chafee, John H. [R-RI]",True,
101,S. 2056,False,36,"Sen. Graham, Bob [D-FL]",True,
101,S. 2056,False,36,"Sen. Leahy, Patrick J. [D-VT]",True,
101,S. 2056,False,36,"Sen. Hatfield, Mark O. [R-OR]",True,
101,S. 2056,False,36,"Sen. Inouye, Daniel K. [D-HI]",True,
101,S. 2056,False,36,"Sen. Dodd, Christopher J. [D-CT]",True,
101,S. 2056,False,36,"Sen. Riegle, Donald W., Jr. [D-MI]",True,
101,S. 2056,False,36,"Sen. Matsunaga, Spark M. [D-HI]",True,
101,S. 2056,False,36,"Sen. Bingaman, Jeff [D-NM]",True,
101,S. 2056,False,36,"Sen. Bradley, Bill [D-NJ]",True,
101,S. 2056,False,36,"Sen. Packwood, Bob [R-OR]",True,
101,S. 2056,False,36,"Sen. Wirth, Timothy [D-CO]",True,
101,S. 2056,False,36,"Sen. Conrad, Kent [D-ND]",True,
101,S. 2056,False,36,"Sen. Lugar, Richard G. [R-IN]",True,
101,S. 2056,False,36,"Sen. Mikulski, Barbara A. [D-MD]",True,
101,S. 2056,False,36,"Sen. Kohl, Herb [D-WI]",True,
101,S. 2056,False,36,"Sen. Cranston, Alan [D-CA]",True,
101,S. 2056,False,36,"Sen. Moynihan, Daniel Patrick [D-NY]",True,
101,S. 2056,False,36,"Sen. Daschle, Thomas A. [D-SD]",True,
101,S. 2056,False,36,"Sen. Shelby, Richard C. [D-AL]",True,
101,S. 2056,False,36,"Sen. Akaka, Daniel K. [D-HI]",True,
101,S. 2056,False,36,"Sen. Pressler, Larry [R-SD]",True,
101,S. 2056,False,36,"Sen. Mitchell, George J. [D-ME]",True,
101,S. 2056,False,36,"Sen. Lieberman, Joseph I. [D-CT]",True,
101,S. 2056,False,36,"Sen. Rockefeller, John D., IV [D-WV]",True,
101,S. 2056,False,36,"Sen. Wilson, Pete [R-CA]",True,
94,S. 2054,False,1,"Sen. Ribicoff, Abraham A. [D-CT]",True,
102,S. 2050,False,1,"Sen. Hatch, Orrin G. [R-UT]",True,
109,S. 205,False,1,"Sen. Vitter, David [R-LA]",True,
100,S. 2049,False,4,"Sen. Murkowski, Frank H. [R-AK]",True,
100,S. 2049,False,4,"Sen. Bentsen, Lloyd M. [D-TX]",True,
100,S. 2049,False,4,"Sen. Gramm, Phil [R-TX]",True,
100,S. 2049,False,4,"Sen. DeConcini, Dennis [D-AZ]",True,
99,S. 2048,False,1,"Sen. Pell, Claiborne [D-RI]",True,
98,S. 2048,False,8,"Sen. Hawkins, Paula [R-FL]",True,
98,S. 2048,False,8,"Sen. Andrews, Mark [R-ND]",True,
98,S. 2048,False,8,"Sen. Nickles, Don [R-OK]",True,
98,S. 2048,False,8,"Sen. Quayle, Dan [R-IN]",True,
98,S. 2048,False,8,"Sen. Kasten, Robert W., Jr. [R-WI]",True,
98,S. 2048,False,8,"Sen. Roth Jr., William V. [R-DE]",True,
98,S. 2048,False,8,"Sen. Thurmond, Strom [R-SC]",True,
98,S. 2048,False,8,"Sen. Grassley, Chuck [R-IA]",True,
106,S. 2045,False,24,"Sen. Abraham, Spencer [R-MI]",True,
106,S. 2045,False,24,"Sen. Gramm, Phil [R-TX]",True,
106,S. 2045,False,24,"Sen. Graham, Bob [D-FL]",True,
106,S. 2045,False,24,"Sen. Lieberman, Joseph I. [D-CT]",True,
106,S. 2045,False,24,"Sen. Feinstein, Dianne [D-CA]",True,
106,S. 2045,False,24,"Sen. Lott, Trent [R-MS]",True,
106,S. 2045,False,24,"Sen. Nickles, Don [R-OK]",True,
106,S. 2045,False,24,"Sen. Mack, Connie, III [R-FL]",True,
106,S. 2045,False,24,"Sen. Specter, Arlen [R-PA]",True,
106,S. 2045,False,24,"Sen. DeWine, Mike [R-OH]",True,
106,S. 2045,False,24,"Sen. McConnell, Mitch [R-KY]",True,
106,S. 2045,False,24,"Sen. Gorton, Slade [R-WA]",True,
106,S. 2045,False,24,"Sen. Hagel, Chuck [R-NE]",True,
106,S. 2045,False,24,"Sen. Bennett, Robert F. [R-UT]",True,
106,S. 2045,False,24,"Sen. Grams, Rod [R-MN]",True,
106,S. 2045,False,24,"Sen. Ashcroft, John [R-MO]",True,
106,S. 2045,False,24,"Sen. Brownback, Sam [R-KS]",True,
106,S. 2045,False,24,"Sen. Smith, Gordon H. [R-OR]",True,
106,S. 2045,False,24,"Sen. Warner, John [R-VA]",True,
106,S. 2045,False,24,"Sen. Voinovich, George V. [R-OH]",True,
106,S. 2045,False,24,"Sen. Helms, Jesse [R-NC]",True,
106,S. 2045,False,24,"Sen. Edwards, John [D-NC]",True,
106,S. 2045,False,24,"Sen. Coverdell, Paul [R-GA]",True,
106,S. 2045,False,24,"Sen. Bunning, Jim [R-KY]",True,
102,S. 2044,False,7,"Sen. McCain, John [R-AZ]",True,
102,S. 2044,False,7,"Sen. Simon, Paul [D-IL]",True,
102,S. 2044,False,7,"Sen. Akaka, Daniel K. [D-HI]",True,
102,S. 2044,False,7,"Sen. Burdick, Quentin N. [D-ND]",True,
102,S. 2044,False,7,"Sen. Wellstone, Paul D. [D-MN]",True,
102,S. 2044,False,7,"Sen. DeConcini, Dennis [D-AZ]",True,
102,S. 2044,False,7,"Sen. Murkowski, Frank H. [R-AK]",True,
108,S. 2043,True,1,"Sen. Santorum, Rick [R-PA]",True,
96,S. 2043,False,10,"Sen. McGovern, George [D-SD]",True,
96,S. 2043,False,10,"Sen. Stewart, Donald [D-AL]",True,
96,S. 2043,False,10,"Sen. Dole, Robert J. [R-KS]",True,
96,S. 2043,False,10,"Sen. Zorinsky, Edward [D-NE]",True,
96,S. 2043,False,10,"Sen. Stone, Richard (Dick) [D-FL]",True,
96,S. 2043,False,10,"Sen. Lugar, Richard G. [R-IN]",True,
96,S. 2043,False,10,"Sen. Huddleston, Walter (Dee) [D-KY]",True,
96,S. 2043,False,10,"Sen. Leahy, Patrick J. [D-VT]",True,
96,S. 2043,False,10,"Sen. Cochran, Thad [R-MS]",True,
100,S. 2042,False,75,"Sen. Cranston, Alan [D-CA]",True,
100,S. 2042,False,75,"Sen. Mikulski, Barbara A. [D-MD]",True,
100,S. 2042,False,75,"Sen. Murkowski, Frank H. [R-AK]",True,
100,S. 2042,False,75,"Sen. Dole, Robert J. [R-KS]",True,
100,S. 2042,False,75,"Sen. Bingaman, Jeff [D-NM]",True,
100,S. 2042,False,75,"Sen. Boschwitz, Rudy [R-MN]",True,
100,S. 2042,False,75,"Sen. Burdick, Quentin N. [D-ND]",True,
100,S. 2042,False,75,"Sen. Chafee, John H. [R-RI]",True,
100,S. 2042,False,75,"Sen. Chiles, Lawton [D-FL]",True,
100,S. 2042,False,75,"Sen. Cochran, Thad [R-MS]",True,
100,S. 2042,False,75,"Sen. Conrad, Kent [D-ND]",True,
100,S. 2042,False,75,"Sen. Daschle, Thomas A. [D-SD]",True,
100,S. 2042,False,75,"Sen. DeConcini, Dennis [D-AZ]",True,
100,S. 2042,False,75,"Sen. Dixon, Alan J. [D-IL]",True,
100,S. 2042,False,75,"Sen. Ford, Wendell H. [D-KY]",True,
100,S. 2042,False,75,"Sen. Grassley, Chuck [R-IA]",True,
100,S. 2042,False,75,"Sen. Graham, Bob [D-FL]",True,
100,S. 2042,False,75,"Sen. Hatch, Orrin G. [R-UT]",True,
100,S. 2042,False,75,"Sen. Heflin, Howell [D-AL]",True,
100,S. 2042,False,75,"Sen. Humphrey, Gordon J. [R-NH]",True,
100,S. 2042,False,75,"Sen. Kassebaum, Nancy Landon [R-KS]",True,
100,S. 2042,False,75,"Sen. Kennedy, Edward M. [D-MA]",True,
100,S. 2042,False,75,"Sen. Kerry, John F. [D-MA]",True,
100,S. 2042,False,75,"Sen. Levin, Carl [D-MI]",True,
100,S. 2042,False,75,"Sen. Lugar, Richard G. [R-IN]",True,
100,S. 2042,False,75,"Sen. Matsunaga, Spark M. [D-HI]",True,
100,S. 2042,False,75,"Sen. Metzenbaum, Howard M. [D-OH]",True,
100,S. 2042,False,75,"Sen. Pell, Claiborne [D-RI]",True,
100,S. 2042,False,75,"Sen. Pressler, Larry [R-SD]",True,
100,S. 2042,False,75,"Sen. Quayle, Dan [R-IN]",True,
100,S. 2042,False,75,"Sen. Riegle, Donald W., Jr. [D-MI]",True,
100,S. 2042,False,75,"Sen. Rockefeller, John D., IV [D-WV]",True,
100,S. 2042,False,75,"Sen. Roth Jr., William V. [R-DE]",True,
100,S. 2042,False,75,"Sen. Sanford, Terry [D-NC]",True,
100,S. 2042,False,75,"Sen. Shelby, Richard C. [D-AL]",True,
100,S. 2042,False,75,"Sen. Simon, Paul [D-IL]",True,
100,S. 2042,False,75,"Sen. Specter, Arlen [R-PA]",True,
100,S. 2042,False,75,"Sen. Stennis, John C. [D-MS]",True,
100,S. 2042,False,75,"Sen. Weicker, Lowell P., Jr. [R-CT]",True,
100,S. 2042,False,75,"Sen. Wirth, Timothy [D-CO]",True,
100,S. 2042,False,75,"Sen. Byrd, Robert C. [D-WV]",True,
100,S. 2042,False,75,"Sen. Hecht, Chic [R-NV]",True,
100,S. 2042,False,75,"Sen. Proxmire, William [D-WI]",True,
100,S. 2042,False,75,"Sen. Stevens, Ted [R-AK]",True,
100,S. 2042,False,75,"Sen. Gore, Albert, Jr. [D-TN]",True,
100,S. 2042,False,75,"Sen. Packwood, Bob [R-OR]",True,
100,S. 2042,False,75,"Sen. Lautenberg, Frank R. [D-NJ]",True,
100,S. 2042,False,75,"Sen. Reid, Harry [D-NV]",True,
100,S. 2042,False,75,"Sen. Trible, Paul S., Jr. [R-VA]",True,
100,S. 2042,False,75,"Sen. Bradley, Bill [D-NJ]",True,
100,S. 2042,False,75,"Sen. Melcher, John [D-MT]",True,
100,S. 2042,False,75,"Sen. Harkin, Tom [D-IA]",True,
100,S. 2042,False,75,"Sen. Adams, Brock [D-WA]",True,
100,S. 2042,False,75,"Sen. Karnes, David K. [R-NE]",True,
100,S. 2042,False,75,"Sen. Sasser, Jim [D-TN]",True,
100,S. 2042,False,75,"Sen. Thurmond, Strom [R-SC]",True,
100,S. 2042,False,75,"Sen. Sarbanes, Paul S. [D-MD]",True,
100,S. 2042,False,75,"Sen. Nunn, Sam [D-GA]",True,
100,S. 2042,False,75,"Sen. Baucus, Max [D-MT]",True,
100,S. 2042,False,75,"Sen. Inouye, Daniel K. [D-HI]",True,
100,S. 2042,False,75,"Sen. Wilson, Pete [R-CA]",True,
100,S. 2042,False,75,"Sen. McCain, John [R-AZ]",True,
100,S. 2042,False,75,"Sen. D'Amato, Alfonse [R-NY]",True,
100,S. 2042,False,75,"Sen. Domenici, Pete V. [R-NM]",True,
100,S. 2042,False,75,"Sen. Glenn, John H., Jr. [D-OH]",True,
100,S. 2042,False,75,"Sen. Moynihan, Daniel Patrick [D-NY]",True,
100,S. 2042,False,75,"Sen. Kasten, Robert W., Jr. [R-WI]",True,
100,S. 2042,False,75,"Sen. Pryor, David H. [D-AR]",True,
100,S. 2042,False,75,"Sen. Boren, David L. [D-OK]",True,
100,S. 2042,False,75,"Sen. Warner, John [R-VA]",True,
100,S. 2042,False,75,"Sen. Wallop, Malcolm [R-WY]",True,
100,S. 2042,False,75,"Sen. Symms, Steven D. [R-ID]",True,
100,S. 2042,False,75,"Sen. Breaux, John B. [D-LA]",True,
100,S. 2042,False,75,"Sen. Bentsen, Lloyd M. [D-TX]",True,
100,S. 2042,False,75,"Sen. Heinz, John [R-PA]",True,
115,S. 2040,True,1,"Sen. Moran, Jerry [R-KS]",True,
114,S. 2040,False,25,"Sen. Schumer, Charles E. [D-NY]",True,
114,S. 2040,False,25,"Sen. Grassley, Chuck [R-IA]",True,
114,S. 2040,False,25,"Sen. Feinstein, Dianne [D-CA]",True,
114,S. 2040,False,25,"Sen. Hatch, Orrin G. [R-UT]",True,
114,S. 2040,False,25,"Sen. Menendez, Robert [D-NJ]",True,
114,S. 2040,False,25,"Sen. Graham, Lindsey [R-SC]",True,
114,S. 2040,False,25,"Sen. Whitehouse, Sheldon [D-RI]",True,
114,S. 2040,False,25,"Sen. Lee, Mike [R-UT]",True,
114,S. 2040,False,25,"Sen. Klobuchar, Amy [D-MN]",True,
114,S. 2040,False,25,"Sen. Flake, Jeff [R-AZ]",True,
114,S. 2040,False,25,"Sen. Franken, Al [D-MN]",True,
114,S. 2040,False,25,"Sen. Cruz, Ted [R-TX]",True,
114,S. 2040,False,25,"Sen. Coons, Christopher A. [D-DE]",True,
114,S. 2040,False,25,"Sen. Tillis, Thom [R-NC]",True,
114,S. 2040,False,25,"Sen. Blumenthal, Richard [D-CT]",True,
114,S. 2040,False,25,"Sen. Perdue, David [R-GA]",True,
114,S. 2040,False,25,"Sen. Markey, Edward J. [D-MA]",True,
114,S. 2040,False,25,"Sen. Gillibrand, Kirsten E. [D-NY]",True,
114,S. 2040,False,25,"Sen. Rubio, Marco [R-FL]",True,
114,S. 2040,False,25,"Sen. Kirk, Mark Steven [R-IL]",True,
114,S. 2040,False,25,"Sen. Toomey, Pat [R-PA]",True,
114,S. 2040,False,25,"Sen. Ayotte, Kelly [R-NH]",True,
114,S. 2040,False,25,"Sen. Sanders, Bernard [I-VT]",True,
114,S. 2040,False,25,"Sen. Warren, Elizabeth [D-MA]",True,
114,S. 2040,False,25,"Sen. Booker, Cory A. [D-NJ]",True,
113,S. 2040,False,1,"Sen. Risch, James E. [R-ID]",True,
115,S. 204,False,46,"Sen. Barrasso, John [R-WY]",True,
115,S. 204,False,46,"Sen. Blunt, Roy [R-MO]",True,
115,S. 204,False,46,"Sen. Boozman, John [R-AR]",True,
115,S. 204,False,46,"Sen. Capito, Shelley Moore [R-WV]",True,
115,S. 204,False,46,"Sen. Cochran, Thad [R-MS]",True,
115,S. 204,False,46,"Sen. Corker, Bob [R-TN]",True,
115,S. 204,False,46,"Sen. Cotton, Tom [R-AR]",True,
115,S. 204,False,46,"Sen. Crapo, Mike [R-ID]",True,
115,S. 204,False,46,"Sen. Cruz, Ted [R-TX]",True,
115,S. 204,False,46,"Sen. Daines, Steve [R-MT]",True,
115,S. 204,False,46,"Sen. Donnelly, Joe [D-IN]",True,
115,S. 204,False,46,"Sen. Enzi, Michael B. [R-WY]",True,
115,S. 204,False,46,"Sen. Fischer, Deb [R-NE]",True,
115,S. 204,False,46,"Sen. Flake, Jeff [R-AZ]",True,
115,S. 204,False,46,"Sen. Gardner, Cory [R-CO]",True,
115,S. 204,False,46,"Sen. Graham, Lindsey [R-SC]",True,
115,S. 204,False,46,"Sen. Grassley, Chuck [R-IA]",True,
115,S. 204,False,46,"Sen. Hatch, Orrin G. [R-UT]",True,
115,S. 204,False,46,"Sen. Heller, Dean [R-NV]",True,
115,S. 204,False,46,"Sen. Hoeven, John [R-ND]",True,
115,S. 204,False,46,"Sen. Inhofe, James M. [R-OK]",True,
115,S. 204,False,46,"Sen. Isakson, Johnny [R-GA]",True,
115,S. 204,False,46,"Sen. Kennedy, John [R-LA]",True,
115,S. 204,False,46,"Sen. King, Angus S., Jr. [I-ME]",True,
115,S. 204,False,46,"Sen. Lankford, James [R-OK]",True,
115,S. 204,False,46,"Sen. Lee, Mike [R-UT]",True,
115,S. 204,False,46,"Sen. Manchin, Joe, III [D-WV]",True,
115,S. 204,False,46,"Sen. McCain, John [R-AZ]",True,
115,S. 204,False,46,"Sen. McConnell, Mitch [R-KY]",True,
115,S. 204,False,46,"Sen. Moran, Jerry [R-KS]",True,
115,S. 204,False,46,"Sen. Murkowski, Lisa [R-AK]",True,
115,S. 204,False,46,"Sen. Paul, Rand [R-KY]",True,
115,S. 204,False,46,"Sen. Perdue, David [R-GA]",True,
115,S. 204,False,46,"Sen. Risch, James E. [R-ID]",True,
115,S. 204,False,46,"Sen. Rounds, Mike  [R-SD]",True,
115,S. 204,False,46,"Sen. Rubio, Marco [R-FL]",True,
115,S. 204,False,46,"Sen. Sasse, Ben  [R-NE]",True,
115,S. 204,False,46,"Sen. Shelby, Richard C. [R-AL]",True,
115,S. 204,False,46,"Sen. Sullivan, Dan  [R-AK]",True,
115,S. 204,False,46,"Sen. Tillis, Thom [R-NC]",True,
115,S. 204,False,46,"Sen. Toomey, Pat [R-PA]",True,
115,S. 204,False,46,"Sen. Wicker, Roger F. [R-MS]",True,
115,S. 204,False,46,"Sen. Young, Todd C. [R-IN]",True,
115,S. 204,False,46,"Sen. Burr, Richard [R-NC]",True,
115,S. 204,False,46,"Sen. Strange, Luther [R-AL]",True,
115,S. 204,False,46,"Sen. Portman, Rob [R-OH]",True,
114,S. 2036,False,1,"Sen. Warren, Elizabeth [D-MA]",True,
99,S. 2036,False,12,"Sen. Pryor, David H. [D-AR]",True,
99,S. 2036,False,12,"Sen. Boren, David L. [D-OK]",True,
99,S. 2036,False,12,"Sen. Zorinsky, Edward [D-NE]",True,
99,S. 2036,False,12,"Sen. Melcher, John [D-MT]",True,
99,S. 2036,False,12,"Sen. Helms, Jesse [R-NC]",True,
99,S. 2036,False,12,"Sen. Abdnor, James [R-SD]",True,
99,S. 2036,False,12,"Sen. Bumpers, Dale [D-AR]",True,
99,S. 2036,False,12,"Sen. Bentsen, Lloyd M. [D-TX]",True,
99,S. 2036,False,12,"Sen. Cochran, Thad [R-MS]",True,
99,S. 2036,False,12,"Sen. Andrews, Mark [R-ND]",True,
99,S. 2036,False,12,"Sen. Nickles, Don [R-OK]",True,
99,S. 2036,False,12,"Sen. Boschwitz, Rudy [R-MN]",True,
98,S. 2036,False,1,"Sen. Hatch, Orrin G. [R-UT]",True,
97,S. 2036,False,11,"Sen. Kennedy, Edward M. [D-MA]",True,
97,S. 2036,False,11,"Sen. Hawkins, Paula [R-FL]",True,
97,S. 2036,False,11,"Sen. Pell, Claiborne [D-RI]",True,
97,S. 2036,False,11,"Sen. Hatch, Orrin G. [R-UT]",True,
97,S. 2036,False,11,"Sen. Heinz, John [R-PA]",True,
97,S. 2036,False,11,"Sen. Cochran, Thad [R-MS]",True,
97,S. 2036,False,11,"Sen. Melcher, John [D-MT]",True,
97,S. 2036,False,11,"Sen. Mathias, Charles McC., Jr. [R-MD]",True,
97,S. 2036,False,11,"Sen. Inouye, Daniel K. [D-HI]",True,
97,S. 2036,False,11,"Sen. Randolph, Jennings [D-WV]",True,
97,S. 2036,False,11,"Sen. Durenberger, Dave [R-MN]",True,
97,S. 2034,True,1,"Sen. Denton, Jeremiah [R-AL]",True,
95,S. 2033,False,1,"Sen. Magnuson, Warren G. [D-WA]",True,
115,S. 2030,False,3,"Sen. Heinrich, Martin [D-NM]",True,
115,S. 2030,False,3,"Sen. Manchin, Joe, III [D-WV]",True,
115,S. 2030,False,3,"Sen. Gardner, Cory [R-CO]",True,
100,S. 2030,False,11,"Sen. Bradley, Bill [D-NJ]",True,
100,S. 2030,False,11,"Sen. Chafee, John H. [R-RI]",True,
100,S. 2030,False,11,"Sen. Biden, Joseph R., Jr. [D-DE]",True,
100,S. 2030,False,11,"Sen. Roth Jr., William V. [R-DE]",True,
100,S. 2030,False,11,"Sen. Weicker, Lowell P., Jr. [R-CT]",True,
100,S. 2030,False,11,"Sen. Dodd, Christopher J. [D-CT]",True,
100,S. 2030,False,11,"Sen. Sanford, Terry [D-NC]",True,
100,S. 2030,False,11,"Sen. Reid, Harry [D-NV]",True,
100,S. 2030,False,11,"Sen. D'Amato, Alfonse [R-NY]",True,
100,S. 2030,False,11,"Sen. Moynihan, Daniel Patrick [D-NY]",True,
100,S. 2030,False,11,"Sen. Sarbanes, Paul S. [D-MD]",True,
109,S. 203,False,1,"Sen. Enzi, Michael B. [R-WY]",True,
108,S. 2022,True,1,"Sen. Fitzgerald, Peter [R-IL]",True,
105,S. 2022,False,13,"Sen. Hatch, Orrin G. [R-UT]",True,
105,S. 2022,False,13,"Sen. Leahy, Patrick J. [D-VT]",True,
105,S. 2022,False,13,"Sen. Abraham, Spencer [R-MI]",True,
105,S. 2022,False,13,"Sen. Daschle, Thomas A. [D-SD]",True,
105,S. 2022,False,13,"Sen. Sessions, Jeff [R-AL]",True,
105,S. 2022,False,13,"Sen. Thurmond, Strom [R-SC]",True,
105,S. 2022,False,13,"Sen. Glenn, John H., Jr. [D-OH]",True,
105,S. 2022,False,13,"Sen. Johnson, Tim [D-SD]",True,
105,S. 2022,False,13,"Sen. Kyl, Jon [R-AZ]",True,
105,S. 2022,False,13,"Sen. Cleland, Max [D-GA]",True,
105,S. 2022,False,13,"Sen. Coverdell, Paul [R-GA]",True,
105,S. 2022,False,13,"Sen. Murray, Patty [D-WA]",True,
105,S. 2022,False,13,"Sen. Lautenberg, Frank R. [D-NJ]",True,
100,S. 2022,False,5,"Sen. Murkowski, Frank H. [R-AK]",True,
100,S. 2022,False,5,"Sen. Bentsen, Lloyd M. [D-TX]",True,
100,S. 2022,False,5,"Sen. Gramm, Phil [R-TX]",True,
100,S. 2022,False,5,"Sen. Wirth, Timothy [D-CO]",True,
100,S. 2022,False,5,"Sen. Burdick, Quentin N. [D-ND]",True,
106,S. 2020,False,1,"Sen. Lott, Trent [R-MS]",True,
103,S. 202,True,5,"Sen. Baucus, Max [D-MT]",True,
103,S. 202,True,5,"Sen. Kennedy, Edward M. [D-MA]",True,
103,S. 202,True,5,"Sen. Mitchell, George J. [D-ME]",True,
103,S. 202,True,5,"Sen. Sarbanes, Paul S. [D-MD]",True,
103,S. 202,True,5,"Sen. Wellstone, Paul D. [D-MN]",True,
100,S. 2018,False,1,"Sen. Hollings, Ernest F. [D-SC]",True,
107,S. 2017,False,3,"Sen. Inouye, Daniel K. [D-HI]",True,
107,S. 2017,False,3,"Sen. Domenici, Pete V. [R-NM]",True,
107,S. 2017,False,3,"Sen. Johnson, Tim [D-SD]",True,
101,S. 2017,False,14,"Sen. Kassebaum, Nancy Landon [R-KS]",True,
101,S. 2017,False,14,"Sen. Heinz, John [R-PA]",True,
101,S. 2017,False,14,"Sen. Heflin, Howell [D-AL]",True,
101,S. 2017,False,14,"Sen. Chafee, John H. [R-RI]",True,
101,S. 2017,False,14,"Sen. McCain, John [R-AZ]",True,
101,S. 2017,False,14,"Sen. Pell, Claiborne [D-RI]",True,
101,S. 2017,False,14,"Sen. Lugar, Richard G. [R-IN]",True,
101,S. 2017,False,14,"Sen. Murkowski, Frank H. [R-AK]",True,
101,S. 2017,False,14,"Sen. Cranston, Alan [D-CA]",True,
101,S. 2017,False,14,"Sen. Helms, Jesse [R-NC]",True,
101,S. 2017,False,14,"Sen. McConnell, Mitch [R-KY]",True,
101,S. 2017,False,14,"Sen. Pressler, Larry [R-SD]",True,
101,S. 2017,False,14,"Sen. Boschwitz, Rudy [R-MN]",True,
101,S. 2017,False,14,"Sen. Moynihan, Daniel Patrick [D-NY]",True,
94,S. 2017,False,5,"Sen. Javits, Jacob K. [R-NY]",True,
94,S. 2017,False,5,"Sen. Ribicoff, Abraham A. [D-CT]",True,
94,S. 2017,False,5,"Sen. Percy, Charles H. [R-IL]",True,
94,S. 2017,False,5,"Sen. Williams, Harrison A., Jr. [D-NJ]",True,
94,S. 2017,False,5,"Sen. Muskie, Edmund S. [D-ME]",True,
99,S. 2013,False,3,"Sen. McConnell, Mitch [R-KY]",True,
99,S. 2013,False,3,"Sen. Ford, Wendell H. [D-KY]",True,
99,S. 2013,False,3,"Sen. East, John P. [R-NC]",True,
112,S. 2009,False,1,"Sen. Murkowski, Lisa [R-AK]",True,
103,S. 2005,False,3,"Sen. Cochran, Thad [R-MS]",True,
103,S. 2005,False,3,"Sen. Pryor, David H. [D-AR]",True,
103,S. 2005,False,3,"Sen. Lugar, Richard G. [R-IN]",True,
103,S. 2004,False,15,"Sen. Cochran, Thad [R-MS]",True,
103,S. 2004,False,15,"Sen. Bingaman, Jeff [D-NM]",True,
103,S. 2004,False,15,"Sen. Pell, Claiborne [D-RI]",True,
103,S. 2004,False,15,"Sen. Kennedy, Edward M. [D-MA]",True,
103,S. 2004,False,15,"Sen. Inouye, Daniel K. [D-HI]",True,
103,S. 2004,False,15,"Sen. Metzenbaum, Howard M. [D-OH]",True,
