"Downloaded on",02/17/2020,"11:58:18 EST"
"Search URL",https://www.congress.gov/search?s=2&searchResultViewType=expanded&KWICView=false&q=%7B%22source%22%3A%5B%22legislation%22%5D%2C%22chamber%22%3A%22Senate%22%2C%22congress%22%3A%5B%22116%22%2C%22115%22%2C%22114%22%2C%22113%22%2C%22112%22%2C%22111%22%2C%22110%22%2C%22109%22%5D%2C%22bill-status%22%3A%5B%22law%22%5D%7D

"Legislation Number",URL,Congress,"Amends Bill",Title,Sponsor,"Date of Introduction","Date Offered","Date Submitted","Date Proposed","Number of Cosponsors",Committees,"Latest Action Date","Latest Action"
"S. 1000",https://www.congress.gov/bill/113th-congress/senate-bill/1000,"113th Congress (2013-2014)",,"Chesapeake Bay Accountability and Recovery Act of 2014","Sen. Warner, Mark R. [D-VA]",05/21/2013,,,,1,"Senate - Environment and Public Works",12/18/2014,"Became Public Law No: 113-273."
"S. 994",https://www.congress.gov/bill/113th-congress/senate-bill/994,"113th Congress (2013-2014)",,"DATA Act","Sen. Warner, Mark R. [D-VA]",05/21/2013,,,,10,"Senate - Homeland Security and Governmental Affairs",05/09/2014,"Became Public Law No: 113-101."
"S. 982",https://www.congress.gov/bill/113th-congress/senate-bill/982,"113th Congress (2013-2014)",,"Freedom to Fish Act","Sen. Alexander, Lamar [R-TN]",05/16/2013,,,,3,,06/03/2013,"Became Public Law No: 113-13."
"S. 898",https://www.congress.gov/bill/113th-congress/senate-bill/898,"113th Congress (2013-2014)",,"Albuquerque, New Mexico, Federal Land Conveyance Act of 2013","Sen. Udall, Tom [D-NM]",05/08/2013,,,,1,"Senate - Environment and Public Works",11/26/2014,"Became Public Law No: 113-190."
"S. 893",https://www.congress.gov/bill/113th-congress/senate-bill/893,"113th Congress (2013-2014)",,"Veterans' Compensation Cost-of-Living Adjustment Act of 2013","Sen. Sanders, Bernard [I-VT]",05/08/2013,,,,17,"House - Veterans' Affairs | Senate - Veterans' Affairs",11/21/2013,"Became Public Law No: 113-52."
"S. 885",https://www.congress.gov/bill/113th-congress/senate-bill/885,"113th Congress (2013-2014)",,"A bill to designate the facility of the United States Postal Service located at 35 Park Street in Danville, Vermont, as the ""Thaddeus Stevens Post Office"".","Sen. Sanders, Bernard [I-VT]",05/07/2013,,,,1,"House - Oversight and Government Reform | Senate - Homeland Security and Governmental Affairs",11/26/2014,"Became Public Law No: 113-189."
"S. 793",https://www.congress.gov/bill/113th-congress/senate-bill/793,"113th Congress (2013-2014)",,"Organization of American States Revitalization and Reform Act of 2013","Sen. Menendez, Robert [D-NJ]",04/24/2013,,,,3,"House - Foreign Affairs | Senate - Foreign Relations",10/02/2013,"Became Public Law No: 113-41."
"S. 716",https://www.congress.gov/bill/113th-congress/senate-bill/716,"113th Congress (2013-2014)",,"A bill to modify the requirements under the STOCK Act regarding online access to certain financial disclosure statements and related forms.","Sen. Reid, Harry [D-NV]",04/11/2013,,,,0,,04/15/2013,"Became Public Law No: 113-7."
"S. 653",https://www.congress.gov/bill/113th-congress/senate-bill/653,"113th Congress (2013-2014)",,"Near East and South Central Asia Religious Freedom Act of 2014","Sen. Blunt, Roy [R-MO]",03/22/2013,,,,22,"Senate - Foreign Relations",08/08/2014,"Became Public Law No: 113-161."
"S. 622",https://www.congress.gov/bill/113th-congress/senate-bill/622,"113th Congress (2013-2014)",,"Animal Drug and Animal Generic Drug User Fee Reauthorization Act of 2013","Sen. Harkin, Tom [D-IA]",03/20/2013,,,,0,"Senate - Health, Education, Labor, and Pensions",06/13/2013,"Became Public Law No: 113-14."
"S. 611",https://www.congress.gov/bill/113th-congress/senate-bill/611,"113th Congress (2013-2014)",,"Sandia Pueblo Settlement Technical Amendment Act","Sen. Udall, Tom [D-NM]",03/19/2013,,,,1,"Senate - Indian Affairs",06/09/2014,"Became Public Law No: 113-119."
"S. 540",https://www.congress.gov/bill/113th-congress/senate-bill/540,"113th Congress (2013-2014)",,"Temporary Debt Limit Extension Act","Sen. Shaheen, Jeanne [D-NH]",03/12/2013,,,,1,"House - Transportation and Infrastructure | Senate - Commerce, Science, and Transportation",02/15/2014,"Became Public Law No: 113-83."
"S. 517",https://www.congress.gov/bill/113th-congress/senate-bill/517,"113th Congress (2013-2014)",,"Unlocking Consumer Choice and Wireless Competition Act","Sen. Leahy, Patrick J. [D-VT]",03/11/2013,,,,10,"Senate - Judiciary",08/01/2014,"Became Public Law No: 113-144."
"S. 476",https://www.congress.gov/bill/113th-congress/senate-bill/476,"113th Congress (2013-2014)",,"A bill to amend the Chesapeake and Ohio Canal Development Act to extend to the Chesapeake and Ohio Canal National Historical Park Commission.","Sen. Cardin, Benjamin L. [D-MD]",03/06/2013,,,,1,"House - Natural Resources | Senate - Energy and Natural Resources",09/26/2014,"Became Public Law No: 113-178."
"S. 459",https://www.congress.gov/bill/113th-congress/senate-bill/459,"113th Congress (2013-2014)",,"Minuteman Missile National Historic Site Boundary Modification Act","Sen. Johnson, Tim [D-SD]",03/05/2013,,,,1,"House - Natural Resources | Senate - Energy and Natural Resources",09/18/2013,"Became Public Law No: 113-36."
"S. 404",https://www.congress.gov/bill/113th-congress/senate-bill/404,"113th Congress (2013-2014)",,"Green Mountain Lookout Heritage Protection Act","Sen. Murray, Patty [D-WA]",02/28/2013,,,,1,"Senate - Energy and Natural Resources",04/15/2014,"Became Public Law No: 113-99."
"S. 330",https://www.congress.gov/bill/113th-congress/senate-bill/330,"113th Congress (2013-2014)",,"HIV Organ Policy Equity Act","Sen. Boxer, Barbara [D-CA]",02/14/2013,,,,15,"House - Energy and Commerce, Judiciary | Senate - Health, Education, Labor, and Pensions",11/21/2013,"Became Public Law No: 113-51."
"S. 309",https://www.congress.gov/bill/113th-congress/senate-bill/309,"113th Congress (2013-2014)",,"A bill to award a Congressional Gold Medal to the World War II members of the Civil Air Patrol.","Sen. Harkin, Tom [D-IA]",02/13/2013,,,,83,"Senate - Banking, Housing, and Urban Affairs",05/30/2014,"Became Public Law No: 113-108."
"S. 304",https://www.congress.gov/bill/113th-congress/senate-bill/304,"113th Congress (2013-2014)",,"Natchez Trace Parkway Land Conveyance Act of 2013","Sen. Cochran, Thad [R-MS]",02/13/2013,,,,1,"House - Natural Resources | Senate - Energy and Natural Resources",09/18/2013,"Became Public Law No: 113-35."
"S. 276",https://www.congress.gov/bill/113th-congress/senate-bill/276,"113th Congress (2013-2014)",,"A bill to reinstate and extend the deadline for commencement of construction of a hydroelectric project involving the American Falls Reservoir.","Sen. Risch, James E. [R-ID]",02/11/2013,,,,1,"House - Energy and Commerce | Senate - Energy and Natural Resources",09/26/2014,"Became Public Law No: 113-177."
"S. 256",https://www.congress.gov/bill/113th-congress/senate-bill/256,"113th Congress (2013-2014)",,"A bill to amend Public Law 93-435 with respect to the Northern Mariana Islands, providing parity with Guam, the Virgin Islands, and American Samoa.","Sen. Wyden, Ron [D-OR]",02/07/2013,,,,1,"House - Natural Resources, Education and the Workforce | Senate - Energy and Natural Resources",09/18/2013,"Became Public Law No: 113-34."
"S. 252",https://www.congress.gov/bill/113th-congress/senate-bill/252,"113th Congress (2013-2014)",,"PREEMIE Reauthorization Act","Sen. Alexander, Lamar [R-TN]",02/07/2013,,,,12,"House - Energy and Commerce | Senate - Health, Education, Labor, and Pensions",11/27/2013,"Became Public Law No: 113-55."
"S. 231",https://www.congress.gov/bill/113th-congress/senate-bill/231,"113th Congress (2013-2014)",,"Multinational Species Conservation Funds Semipostal Stamp Reauthorization Act of 2013","Sen. Portman, Rob [R-OH]",02/07/2013,,,,7,"House - Oversight and Government Reform, Natural Resources | Senate - Homeland Security and Governmental Affairs",09/19/2014,"Became Public Law No: 113-165."
"S. 230",https://www.congress.gov/bill/113th-congress/senate-bill/230,"113th Congress (2013-2014)",,"A bill to authorize the Peace Corps Commemorative Foundation to establish a commemorative work in the District of Columbia and its environs, and for other purposes.","Sen. Portman, Rob [R-OH]",02/07/2013,,,,4,"House - Natural Resources, Budget | Senate - Energy and Natural Resources",01/24/2014,"Became Public Law No: 113-78."
"S. 229",https://www.congress.gov/bill/113th-congress/senate-bill/229,"113th Congress (2013-2014)",,"Corporal Michael J. Crescenz Act of 2013","Sen. Toomey, Pat [R-PA]",02/07/2013,,,,1,"House - Veterans' Affairs | Senate - Veterans' Affairs",12/16/2014,"Became Public Law No: 113-230."
"S. 157",https://www.congress.gov/bill/113th-congress/senate-bill/157,"113th Congress (2013-2014)",,"Denali National Park Improvement Act","Sen. Murkowski, Lisa [R-AK]",01/28/2013,,,,1,"House - Natural Resources | Senate - Energy and Natural Resources",09/18/2013,"Became Public Law No: 113-33."
"S. 130",https://www.congress.gov/bill/113th-congress/senate-bill/130,"113th Congress (2013-2014)",,"Powell Shooting Range Land Conveyance Act","Sen. Enzi, Michael B. [R-WY]",01/24/2013,,,,1,"House - Natural Resources | Senate - Energy and Natural Resources",09/18/2013,"Became Public Law No: 113-32."
"S. 47",https://www.congress.gov/bill/113th-congress/senate-bill/47,"113th Congress (2013-2014)",,"Violence Against Women Reauthorization Act of 2013","Sen. Leahy, Patrick J. [D-VT]",01/22/2013,,,,61,,03/07/2013,"Became Public Law No: 113-4."
"S. 25",https://www.congress.gov/bill/113th-congress/senate-bill/25,"113th Congress (2013-2014)",,"To ensure that the reduced annual cost-of-living adjustment to the retired pay of members and former members of the Armed Forces under the age of 62 required by the Bipartisan Budget Act of 2013 will not apply to members or former members who first became members prior to January 1, 2014, and for other purposes.","Sen. Hatch, Orrin G. [R-UT]",01/22/2013,,,,1,"Senate - Energy and Natural Resources",02/15/2014,"Became Public Law No: 113-82."
"S. 23",https://www.congress.gov/bill/113th-congress/senate-bill/23,"113th Congress (2013-2014)",,"Sleeping Bear Dunes National Lakeshore Conservation and Recreation Act","Sen. Levin, Carl [D-MI]",01/22/2013,,,,1,"House - Natural Resources | Senate - Energy and Natural Resources",03/13/2014,"Became Public Law No: 113-87."
"S.J.Res. 40",https://www.congress.gov/bill/113th-congress/senate-joint-resolution/40,"113th Congress (2013-2014)",,"A joint resolution providing for the appointment of Michael Lynton as a citizen regent of the Board of Regents of the Smithsonian Institution.","Sen. Leahy, Patrick J. [D-VT]",07/08/2014,,,,2,"House - House Administration | Senate - Rules and Administration",09/29/2014,"Became Public Law No: 113-184."
"S.J.Res. 32",https://www.congress.gov/bill/113th-congress/senate-joint-resolution/32,"113th Congress (2013-2014)",,"A joint resolution providing for the reappointment of John W. McCarter as a citizen regent of the Board of Regents of the Smithsonian Institution.","Sen. Leahy, Patrick J. [D-VT]",03/04/2014,,,,2,"House - House Administration | Senate - Rules and Administration",03/21/2014,"Became Public Law No: 113-91."
"S.J.Res. 29",https://www.congress.gov/bill/113th-congress/senate-joint-resolution/29,"113th Congress (2013-2014)",,"A joint resolution providing for the appointment of Risa Lavizzo-Mourey as a citizen regent of the Board of Regents of the Smithsonian Institution.","Sen. Leahy, Patrick J. [D-VT]",12/11/2013,,,,2,"House - House Administration | Senate - Rules and Administration",02/21/2014,"Became Public Law No: 113-85."
"S.J.Res. 28",https://www.congress.gov/bill/113th-congress/senate-joint-resolution/28,"113th Congress (2013-2014)",,"A joint resolution providing for the appointment of John Fahey as a citizen regent of the Board of Regents of the Smithsonian Institution.","Sen. Leahy, Patrick J. [D-VT]",12/11/2013,,,,2,"House - House Administration | Senate - Rules and Administration",02/21/2014,"Became Public Law No: 113-84."
"S. 3687",https://www.congress.gov/bill/112th-congress/senate-bill/3687,"112th Congress (2011-2012)",,"A bill to amend the Federal Water Pollution Control Act to reauthorize the Lake Pontchartrain Basin Restoration Program, to designate certain Federal buildings, and for other purposes.","Sen. Boxer, Barbara [D-CA]",12/17/2012,,,,0,"House - Transportation and Infrastructure, Natural Resources, Judiciary",12/28/2012,"Became Public Law No: 112-237."
"S. 3677",https://www.congress.gov/bill/112th-congress/senate-bill/3677,"112th Congress (2011-2012)",,"A bill to make a technical correction to the Flood Disaster Protection Act of 1973.","Sen. Johnson, Tim [D-SD]",12/12/2012,,,,1,"House - Financial Services",01/14/2013,"Became Public Law No: 112-281."
"S. 3666",https://www.congress.gov/bill/112th-congress/senate-bill/3666,"112th Congress (2011-2012)",,"A bill to amend the Animal Welfare Act to modify the definition of ""exhibitor"".","Sen. Vitter, David [R-LA]",12/06/2012,,,,0,"House - Agriculture",01/10/2013,"Became Public Law No: 112-261."
"S. 3662",https://www.congress.gov/bill/112th-congress/senate-bill/3662,"112th Congress (2011-2012)",,"Lieutenant Ryan Patrick Jones Post Office Designation Act","Sen. Brown, Scott P. [R-MA]",12/05/2012,,,,2,"House - Oversight and Government Reform | Senate - Homeland Security and Governmental Affairs",01/14/2013,"Became Public Law No: 112-280."
"S. 3642",https://www.congress.gov/bill/112th-congress/senate-bill/3642,"112th Congress (2011-2012)",,"Theft of Trade Secrets Clarification Act of 2012","Sen. Leahy, Patrick J. [D-VT]",11/27/2012,,,,1,"House - Judiciary",12/28/2012,"Became Public Law No: 112-236."
"S. 3630",https://www.congress.gov/bill/112th-congress/senate-bill/3630,"112th Congress (2011-2012)",,"A bill to designate the facility of the United States Postal Service located at 218 North Milwaukee Street in Waterford, Wisconsin, as the ""Captain Rhett W. Schiller Post Office"".","Sen. Johnson, Ron [R-WI]",11/14/2012,,,,1,"House - Oversight and Government Reform | Senate - Homeland Security and Governmental Affairs",01/14/2013,"Became Public Law No: 112-279."
"S. 3625",https://www.congress.gov/bill/112th-congress/senate-bill/3625,"112th Congress (2011-2012)",,"A bill to change the effective date for the internet publication of certain information to prevent harm to the national security or endangering the military officers and civilian employees to whom the publication requirement applies, and for other purposes.","Sen. Lieberman, Joseph I. [ID-CT]",09/22/2012,,,,1,,09/28/2012,"Became Public Law No: 112-178."
"S. 3624",https://www.congress.gov/bill/112th-congress/senate-bill/3624,"112th Congress (2011-2012)",,"Military Commercial Driver's License Act of 2012","Sen. Snowe, Olympia J. [R-ME]",09/22/2012,,,,10,"House - Transportation and Infrastructure",10/19/2012,"Became Public Law No: 112-196."
"S. 3564",https://www.congress.gov/bill/112th-congress/senate-bill/3564,"112th Congress (2011-2012)",,"Public Interest Declassification Board Reauthorization Act of 2012","Sen. Lieberman, Joseph I. [ID-CT]",09/19/2012,,,,1,"House - Oversight and Government Reform | Senate - Homeland Security and Governmental Affairs",12/28/2012,"Became Public Law No: 112-235."
"S. 3552",https://www.congress.gov/bill/112th-congress/senate-bill/3552,"112th Congress (2011-2012)",,"Pesticide Registration Improvement Extension Act of 2012","Sen. Stabenow, Debbie [D-MI]",09/13/2012,,,,1,,09/28/2012,"Became Public Law No: 112-177."
"S. 3542",https://www.congress.gov/bill/112th-congress/senate-bill/3542,"112th Congress (2011-2012)",,"No-Hassle Flying Act of 2012","Sen. Klobuchar, Amy [D-MN]",09/13/2012,,,,3,"Senate - Commerce, Science, and Transportation",12/20/2012,"Became Public Law No: 112-218."
"S. 3510",https://www.congress.gov/bill/112th-congress/senate-bill/3510,"112th Congress (2011-2012)",,"A bill to prevent harm to the national security or endangering the military officers and civilian employees to whom internet publication of certain information applies, and for other purposes.","Sen. Reid, Harry [D-NV]",08/02/2012,,,,1,,08/16/2012,"Became Public Law No: 112-173."
"S. 3486",https://www.congress.gov/bill/112th-congress/senate-bill/3486,"112th Congress (2011-2012)",,"Patent Law Treaties Implementation Act of 2012","Sen. Leahy, Patrick J. [D-VT]",08/02/2012,,,,2,"House - Judiciary | Senate - Judiciary",12/18/2012,"Became Public Law No: 112-211."
"S. 3472",https://www.congress.gov/bill/112th-congress/senate-bill/3472,"112th Congress (2011-2012)",,"Uninterrupted Scholars Act (USA)","Sen. Landrieu, Mary L. [D-LA]",08/01/2012,,,,9,"House - Education and the Workforce | Senate - Health, Education, Labor, and Pensions",01/14/2013,"Became Public Law No: 112-278."
"S. 3454",https://www.congress.gov/bill/112th-congress/senate-bill/3454,"112th Congress (2011-2012)",,"Intelligence Authorization Act for Fiscal Year 2013","Sen. Feinstein, Dianne [D-CA]",07/30/2012,,,,0,"Senate - Intelligence",01/14/2013,"Became Public Law No: 112-277."
"S. 3363",https://www.congress.gov/bill/112th-congress/senate-bill/3363,"112th Congress (2011-2012)",,"A bill to provide for the use of National Infantry Museum and Soldier Center Commemorative Coin surcharges, and for other purposes.","Sen. Chambliss, Saxby [R-GA]",06/29/2012,,,,1,,08/10/2012,"Became Public Law No: 112-169."
"S. 3331",https://www.congress.gov/bill/112th-congress/senate-bill/3331,"112th Congress (2011-2012)",,"Intercountry Adoption Universal Accreditation Act of 2012","Sen. Kerry, John F. [D-MA]",06/21/2012,,,,4,"House - Foreign Affairs | Senate - Foreign Relations",01/14/2013,"Became Public Law No: 112-276."
